event_id,user_id,user_group,user_type,session_id,property_id,event_type,event_timestamp,event_age_days,event_weight,recency_weight,final_event_weight,hidden_match_score
E00014145,U00777,long_term,budget_traveller,S_U00777_001,1040966441005171918,check_amenities,2025-07-16 23:48:42,281.51,3.0,0.0438,0.1314,0.7762
E00014146,U00777,long_term,budget_traveller,S_U00777_001,27298884,save_property,2025-11-05 17:31:40,169.77,6.0,0.1516,0.9098,1.0
E00014147,U00777,long_term,budget_traveller,S_U00777_001,932098739070855996,check_location,2026-03-22 14:48:17,32.88,3.0,0.6939,2.0818,0.8517
E00014148,U00777,long_term,budget_traveller,S_U00777_001,948716,open_listing,2026-03-12 04:33:29,43.31,1.0,0.618,0.618,0.7491
E00014149,U00777,long_term,budget_traveller,S_U00777_001,37568688,open_listing,2025-08-26 01:43:36,241.43,1.0,0.0684,0.0684,0.7873
E00014150,U00777,long_term,budget_traveller,S_U00777_001,1211063845843229973,check_location,2026-01-18 11:03:38,96.04,3.0,0.344,1.032,0.8127
E00014151,U00777,long_term,budget_traveller,S_U00777_001,837195320426679829,check_amenities,2026-03-04 12:05:03,51.0,3.0,0.5674,1.7023,0.7996
E00014152,U00777,long_term,budget_traveller,S_U00777_001,923400943968746310,view_images,2025-11-14 07:50:04,161.17,3.0,0.1668,0.5005,0.7098
E00014153,U00777,long_term,budget_traveller,S_U00777_001,967775865839900946,impression,2025-09-29 14:57:54,206.88,0.2,0.1004,0.0201,0.3687
E00014154,U00777,long_term,budget_traveller,S_U00777_001,1085767634490056828,check_amenities,2025-12-31 21:27:14,113.61,3.0,0.283,0.849,0.8732
E00014155,U00777,long_term,budget_traveller,S_U00777_001,28564512,open_listing,2025-10-12 13:45:47,193.93,1.0,0.1159,0.1159,0.7386
E00014156,U00777,long_term,budget_traveller,S_U00777_001,1084726986419748474,check_amenities,2026-02-15 03:47:15,68.34,3.0,0.468,1.4039,0.6211
E00014157,U00778,long_term,couple_getaway,S_U00778_001,1040311296627398407,open_listing,2025-12-10 13:43:57,134.93,1.0,0.2233,0.2233,0.4191
E00014158,U00778,long_term,couple_getaway,S_U00778_001,1344054354939190563,view_images,2026-02-02 03:12:32,81.37,3.0,0.4049,1.2148,0.5174
E00014159,U00778,long_term,couple_getaway,S_U00778_001,1122220524117788175,open_listing,2025-12-12 10:49:56,133.05,1.0,0.228,0.228,0.4382
E00014160,U00778,long_term,couple_getaway,S_U00778_001,1409992204951645019,save_property,2026-03-02 08:52:35,53.13,6.0,0.5541,3.3248,0.8207
E00014161,U00778,long_term,couple_getaway,S_U00778_001,1251036668425602882,view_images,2025-08-27 20:42:33,239.64,3.0,0.0698,0.2093,0.6395
E00014162,U00778,long_term,couple_getaway,S_U00778_001,837195320426679829,open_listing,2025-11-26 10:38:16,149.06,1.0,0.1909,0.1909,0.687
E00014163,U00778,long_term,couple_getaway,S_U00778_001,1431671224439876924,open_listing,2025-09-11 07:33:13,225.19,1.0,0.0819,0.0819,0.465
E00014164,U00778,long_term,couple_getaway,S_U00778_001,29144382,open_listing,2025-11-09 02:23:29,166.4,1.0,0.1574,0.1574,0.5112
E00014165,U00778,long_term,couple_getaway,S_U00778_001,18242805,open_listing,2025-05-29 19:23:55,329.69,1.0,0.0256,0.0256,0.7751
E00014166,U00778,long_term,couple_getaway,S_U00778_001,35128117,impression,2026-01-14 01:28:09,100.44,0.2,0.3276,0.0655,0.2242
E00014167,U00778,long_term,couple_getaway,S_U00778_001,873516467392911245,contact_host,2025-06-05 10:42:27,323.05,10.0,0.0276,0.2761,0.8486
E00014168,U00778,long_term,couple_getaway,S_U00778_001,1341844901289205580,open_listing,2025-08-06 16:45:02,260.8,1.0,0.0551,0.0551,0.7756
E00014169,U00778,long_term,couple_getaway,S_U00778_001,1362634275961508410,open_listing,2025-06-07 09:41:08,321.1,1.0,0.0282,0.0282,0.8258
E00014170,U00778,long_term,couple_getaway,S_U00778_001,1155273692545651840,view_images,2025-09-07 06:32:24,229.23,3.0,0.0783,0.235,0.7763
E00014171,U00778,long_term,couple_getaway,S_U00778_001,644585184959945914,open_listing,2025-05-28 04:47:21,331.3,1.0,0.0252,0.0252,0.7381
E00014172,U00778,long_term,couple_getaway,S_U00778_001,17286827,impression,2025-12-06 21:41:38,138.6,0.2,0.2144,0.0429,0.2955
E00014173,U00778,long_term,couple_getaway,S_U00778_001,1153984074161008498,open_listing,2025-07-22 00:54:58,276.46,1.0,0.0463,0.0463,0.8242
E00014174,U00778,long_term,couple_getaway,S_U00778_001,1021169859622879873,save_property,2025-09-02 06:28:11,234.23,6.0,0.0741,0.4445,0.8898
E00014175,U00778,long_term,couple_getaway,S_U00778_001,41085073,view_images,2025-07-12 12:50:55,285.96,3.0,0.0417,0.1251,0.5674
E00014176,U00778,long_term,couple_getaway,S_U00778_001,1434563799186559606,open_listing,2025-11-16 23:16:03,158.53,1.0,0.1718,0.1718,0.6092
E00014177,U00778,long_term,couple_getaway,S_U00778_001,548261125663404363,view_images,2025-12-02 12:18:04,142.99,3.0,0.2042,0.6125,0.8083
E00014178,U00778,long_term,couple_getaway,S_U00778_001,21141705,impression,2025-11-11 06:11:54,164.24,0.2,0.1612,0.0322,0.6054
E00014179,U00778,long_term,couple_getaway,S_U00778_001,977872846086611168,open_listing,2025-08-31 20:15:59,235.66,1.0,0.0729,0.0729,0.7669
E00014180,U00778,long_term,couple_getaway,S_U00778_001,1077357653979110194,impression,2026-03-05 19:35:40,49.68,0.2,0.5758,0.1152,0.4955
E00014181,U00778,long_term,couple_getaway,S_U00778_001,904620818378365295,check_location,2025-07-09 01:49:32,289.42,3.0,0.0401,0.1204,0.4609
E00014182,U00778,long_term,couple_getaway,S_U00778_001,1024845248413793530,open_listing,2025-07-16 03:31:53,282.35,1.0,0.0434,0.0434,0.8602
E00014183,U00778,long_term,couple_getaway,S_U00778_001,1258930336180588703,view_images,2026-03-04 01:12:51,51.45,3.0,0.5646,1.6938,0.752
E00014184,U00778,long_term,couple_getaway,S_U00778_001,40710205,impression,2026-01-26 08:24:22,88.15,0.2,0.3755,0.0751,0.6397
E00014185,U00778,long_term,couple_getaway,S_U00778_001,1380944648669142475,open_listing,2025-07-12 11:28:58,286.02,1.0,0.0417,0.0417,0.771
E00014186,U00778,long_term,couple_getaway,S_U00778_001,822062879690906480,check_location,2025-06-22 15:44:54,305.84,3.0,0.0334,0.1003,0.5547
E00014187,U00778,long_term,couple_getaway,S_U00778_001,852474681362222157,check_amenities,2025-09-09 18:40:49,226.72,3.0,0.0805,0.2416,0.7149
E00014188,U00778,long_term,couple_getaway,S_U00778_001,53816186,view_images,2025-12-12 11:05:34,133.04,3.0,0.228,0.6841,0.7153
E00014189,U00778,long_term,couple_getaway,S_U00778_001,1249112763090567857,open_listing,2025-12-22 23:46:03,122.51,1.0,0.2563,0.2563,0.8018
E00014190,U00778,long_term,couple_getaway,S_U00778_001,1223761448954196596,view_images,2026-01-21 02:53:43,93.38,3.0,0.3543,1.063,0.7096
E00014191,U00778,long_term,couple_getaway,S_U00778_001,50977314,check_location,2025-06-15 04:25:29,313.32,3.0,0.0308,0.0923,0.7158
E00014192,U00778,long_term,couple_getaway,S_U00778_001,714619681126243027,open_listing,2025-08-16 05:46:30,251.26,1.0,0.0613,0.0613,0.8309
E00014193,U00778,long_term,couple_getaway,S_U00778_001,5906496,open_listing,2025-12-12 10:00:24,133.08,1.0,0.2279,0.2279,0.7776
E00014194,U00778,long_term,couple_getaway,S_U00778_001,1158098972018568337,impression,2025-09-27 07:48:18,209.17,0.2,0.0979,0.0196,0.3354
E00014195,U00778,long_term,couple_getaway,S_U00778_001,4477796,check_amenities,2026-02-20 17:35:22,62.77,3.0,0.4979,1.4936,0.682
E00014196,U00778,long_term,couple_getaway,S_U00778_001,1318406177995172299,check_location,2025-06-03 12:06:44,325.0,3.0,0.027,0.0811,0.9665
E00014197,U00778,long_term,couple_getaway,S_U00778_001,33275521,impression,2025-12-14 07:46:19,131.18,0.2,0.2328,0.0466,0.6921
E00014198,U00778,long_term,couple_getaway,S_U00778_001,1395946073382751068,open_listing,2026-02-12 06:24:07,71.23,1.0,0.4532,0.4532,0.7197
E00014199,U00778,long_term,couple_getaway,S_U00778_001,1077823847125911939,open_listing,2025-05-26 01:59:48,333.42,1.0,0.0246,0.0246,0.7623
E00014200,U00778,long_term,couple_getaway,S_U00778_001,747482266426659994,open_listing,2026-01-12 15:37:19,101.85,1.0,0.3225,0.3225,0.4105
E00014201,U00778,long_term,couple_getaway,S_U00778_001,1303954181675284392,open_listing,2025-09-18 03:54:07,218.34,1.0,0.0884,0.0884,0.4387
E00014202,U00778,long_term,couple_getaway,S_U00778_001,19852401,impression,2026-02-23 10:42:07,60.05,0.2,0.5131,0.1026,0.599
E00014203,U00778,long_term,couple_getaway,S_U00778_001,1380225686613870354,save_property,2025-12-30 05:52:39,115.26,6.0,0.2779,1.6672,0.8558
E00014204,U00778,long_term,couple_getaway,S_U00778_001,1003847844592626971,check_location,2025-05-18 20:14:22,340.66,3.0,0.0227,0.0681,1.0
E00014205,U00778,long_term,couple_getaway,S_U00778_001,1213591568822446181,check_location,2026-01-24 02:47:54,90.38,3.0,0.3663,1.0989,0.718
E00014206,U00778,long_term,couple_getaway,S_U00778_001,1183115069538374511,open_listing,2025-12-15 05:25:42,130.27,1.0,0.2352,0.2352,0.7895
E00014207,U00778,long_term,couple_getaway,S_U00778_001,1018401051780589600,open_listing,2025-04-24 19:23:59,364.69,1.0,0.0174,0.0174,0.5476
E00014208,U00778,long_term,couple_getaway,S_U00778_001,1407148100866143899,save_property,2026-01-18 10:46:04,96.05,6.0,0.344,2.0637,0.9077
E00014209,U00778,long_term,couple_getaway,S_U00778_001,1313475668227828679,impression,2025-06-25 10:55:18,303.04,0.2,0.0345,0.0069,0.5256
E00014210,U00778,long_term,couple_getaway,S_U00778_001,888925243376497414,impression,2025-07-18 18:11:30,279.74,0.2,0.0447,0.0089,0.6161
E00014211,U00778,long_term,couple_getaway,S_U00778_001,1362190780695749840,check_amenities,2026-02-04 08:51:19,79.13,3.0,0.4151,1.2453,0.8838
E00014212,U00778,long_term,couple_getaway,S_U00778_001,740347709544261741,open_listing,2025-05-17 00:14:44,342.49,1.0,0.0222,0.0222,0.599
E00014213,U00778,long_term,couple_getaway,S_U00778_001,1341130455395639692,open_listing,2026-01-08 16:37:00,105.81,1.0,0.3086,0.3086,0.8107
E00014214,U00778,long_term,couple_getaway,S_U00778_001,1393005619974650683,check_amenities,2026-02-20 18:51:59,62.71,3.0,0.4982,1.4945,0.5826
E00014215,U00778,long_term,couple_getaway,S_U00778_001,1222107996707200810,open_listing,2025-05-21 20:38:19,337.64,1.0,0.0235,0.0235,0.4931
E00014216,U00778,long_term,couple_getaway,S_U00778_001,1165013813289770051,impression,2025-05-27 06:23:05,332.23,0.2,0.0249,0.005,0.5629
E00014217,U00778,long_term,couple_getaway,S_U00778_001,1312942883064319549,save_property,2025-08-28 01:06:10,239.45,6.0,0.0699,0.4194,0.8144
E00014218,U00778,long_term,couple_getaway,S_U00778_001,1438158215945682912,impression,2025-09-08 17:21:54,227.78,0.2,0.0796,0.0159,0.5885
E00014219,U00778,long_term,couple_getaway,S_U00778_001,1425027817665593228,open_listing,2025-10-02 15:26:45,203.86,1.0,0.1038,0.1038,0.8158
E00014220,U00778,long_term,couple_getaway,S_U00778_001,575038036288026771,view_images,2025-08-03 02:58:14,264.38,3.0,0.053,0.159,0.6258
E00014221,U00778,long_term,couple_getaway,S_U00778_001,781982727806956432,save_property,2026-03-04 00:15:18,51.49,6.0,0.5643,3.386,0.7439
E00014222,U00778,long_term,couple_getaway,S_U00778_001,28939865,open_listing,2025-10-27 19:27:32,178.69,1.0,0.1373,0.1373,0.8095
E00014223,U00778,long_term,couple_getaway,S_U00778_001,960555402852631973,view_images,2026-01-07 12:06:33,107.0,3.0,0.3046,0.9137,0.7945
E00014224,U00778,long_term,couple_getaway,S_U00778_001,1202414501478775424,impression,2026-03-14 15:12:45,40.87,0.2,0.635,0.127,0.6348
E00014225,U00778,long_term,couple_getaway,S_U00778_001,53450640,impression,2025-07-19 01:30:46,279.44,0.2,0.0448,0.009,0.6287
E00014226,U00778,long_term,couple_getaway,S_U00778_001,1222111840289662653,open_listing,2025-06-08 09:02:04,320.12,1.0,0.0285,0.0285,0.6442
E00014227,U00778,long_term,couple_getaway,S_U00778_001,1240269339938470235,view_images,2025-06-25 16:50:46,302.8,3.0,0.0346,0.1037,0.5791
E00014228,U00778,long_term,couple_getaway,S_U00778_001,1298441105744929613,open_listing,2025-10-08 07:56:26,198.17,1.0,0.1106,0.1106,0.8069
E00014229,U00778,long_term,couple_getaway,S_U00778_001,841509618243975205,open_listing,2026-03-02 07:44:44,53.18,1.0,0.5539,0.5539,0.6288
E00014230,U00779,long_term,couple_getaway,S_U00779_001,21533848,view_images,2025-07-26 14:08:02,271.91,3.0,0.0487,0.1462,0.746
E00014231,U00779,long_term,couple_getaway,S_U00779_001,21098870,view_images,2025-11-23 04:20:14,152.32,3.0,0.1841,0.5522,0.6033
E00014232,U00779,long_term,couple_getaway,S_U00779_001,1384451321653665556,open_listing,2025-12-11 03:47:14,134.34,1.0,0.2248,0.2248,0.6505
E00014233,U00779,long_term,couple_getaway,S_U00779_001,731675958818987307,check_amenities,2025-12-11 12:36:34,133.97,3.0,0.2257,0.6771,0.5119
E00014234,U00779,long_term,couple_getaway,S_U00779_001,1303407615838741101,view_images,2025-05-04 04:32:04,355.31,3.0,0.0193,0.0579,0.7132
E00014235,U00779,long_term,couple_getaway,S_U00779_001,18414031,open_listing,2025-09-25 18:20:53,210.74,1.0,0.0962,0.0962,0.3355
E00014236,U00779,long_term,couple_getaway,S_U00779_001,1322942305786753035,open_listing,2025-09-24 01:25:41,212.44,1.0,0.0944,0.0944,0.5894
E00014237,U00779,long_term,couple_getaway,S_U00779_001,1215686531934730137,save_property,2026-02-24 16:07:30,58.83,6.0,0.5201,3.1209,0.803
E00014238,U00779,long_term,couple_getaway,S_U00779_001,924091274367308071,contact_host,2025-08-20 09:49:15,247.09,10.0,0.0642,0.6422,0.7602
E00014239,U00779,long_term,couple_getaway,S_U00779_001,1012123531983352369,contact_host,2025-07-24 08:37:25,274.14,10.0,0.0475,0.4755,0.8386
E00014240,U00779,long_term,couple_getaway,S_U00779_001,7536161,impression,2025-08-03 17:04:54,263.79,0.2,0.0533,0.0107,0.5139
E00014241,U00779,long_term,couple_getaway,S_U00779_001,1013318130389497214,contact_host,2026-03-06 05:33:30,49.27,10.0,0.5784,5.7844,0.8668
E00014242,U00779,long_term,couple_getaway,S_U00779_001,1411941529360808803,check_amenities,2025-08-14 00:33:50,253.48,3.0,0.0598,0.1795,0.8463
E00014243,U00779,long_term,couple_getaway,S_U00779_001,845210992382302522,check_location,2025-06-01 03:36:59,327.35,3.0,0.0263,0.079,0.5469
E00014244,U00779,long_term,couple_getaway,S_U00779_001,831628420229374548,check_amenities,2025-06-23 04:59:44,305.29,3.0,0.0336,0.1009,0.843
E00014245,U00779,long_term,couple_getaway,S_U00779_001,1187364031284232385,impression,2025-12-19 19:02:26,125.71,0.2,0.2474,0.0495,0.3931
E00014246,U00779,long_term,couple_getaway,S_U00779_001,1433929559623434766,view_images,2025-07-28 22:59:06,269.54,3.0,0.05,0.1501,0.7594
E00014247,U00779,long_term,couple_getaway,S_U00779_001,1286141886899396790,contact_host,2025-05-28 03:49:10,331.34,10.0,0.0252,0.2518,0.76
E00014248,U00779,long_term,couple_getaway,S_U00779_001,1170734234466451503,impression,2025-12-09 17:27:03,135.77,0.2,0.2212,0.0442,0.6225
E00014249,U00779,long_term,couple_getaway,S_U00779_001,915047245317871736,open_listing,2025-05-30 10:08:53,329.08,1.0,0.0258,0.0258,0.9055
E00014250,U00779,long_term,couple_getaway,S_U00779_001,20155444,view_images,2026-02-04 01:26:56,79.44,3.0,0.4137,1.241,0.6002
E00014251,U00779,long_term,couple_getaway,S_U00779_001,1338732565726408043,check_amenities,2025-10-28 02:17:19,178.4,3.0,0.1378,0.4133,0.5407
E00014252,U00779,long_term,couple_getaway,S_U00779_001,12135601,open_listing,2025-07-16 23:10:38,281.53,1.0,0.0438,0.0438,0.6195
E00014253,U00779,long_term,couple_getaway,S_U00779_001,1282338224607285456,view_images,2025-06-25 14:40:47,302.89,3.0,0.0345,0.1036,0.9252
E00014254,U00779,long_term,couple_getaway,S_U00779_001,2509648,open_listing,2025-05-15 04:55:24,344.29,1.0,0.0218,0.0218,0.7336
E00014255,U00779,long_term,couple_getaway,S_U00779_001,27371180,open_listing,2025-05-06 02:30:31,353.4,1.0,0.0197,0.0197,0.8061
E00014256,U00779,long_term,couple_getaway,S_U00779_001,1429428851799287174,check_amenities,2025-08-24 00:36:35,243.47,3.0,0.0669,0.2006,0.6873
E00014257,U00779,long_term,couple_getaway,S_U00779_001,1040826567413786869,check_location,2026-03-20 17:05:11,34.79,3.0,0.6794,2.0382,0.7447
E00014258,U00779,long_term,couple_getaway,S_U00779_001,22410538,view_images,2025-09-29 12:39:52,206.97,3.0,0.1003,0.3009,0.8401
E00014259,U00779,long_term,couple_getaway,S_U00779_001,37639061,impression,2026-02-26 08:47:09,57.13,0.2,0.53,0.106,0.6288
E00014260,U00779,long_term,couple_getaway,S_U00779_001,1308932462079094388,impression,2025-10-10 06:19:40,196.24,0.2,0.113,0.0226,0.3301
E00014261,U00779,long_term,couple_getaway,S_U00779_001,1298002704386976154,impression,2025-11-07 12:29:07,167.98,0.2,0.1547,0.0309,0.6835
E00014262,U00779,long_term,couple_getaway,S_U00779_001,1101945527258626720,impression,2026-03-04 05:26:12,51.27,0.2,0.5657,0.1131,0.6766
E00014263,U00779,long_term,couple_getaway,S_U00779_001,1031683805749360502,contact_host,2025-10-12 05:08:41,194.29,10.0,0.1155,1.1547,0.8212
E00014264,U00779,long_term,couple_getaway,S_U00779_001,1038881524757281965,check_amenities,2026-02-10 14:56:37,72.88,3.0,0.445,1.3349,0.5594
E00014265,U00779,long_term,couple_getaway,S_U00779_001,1174204960982035778,open_listing,2026-03-01 16:41:37,53.8,1.0,0.55,0.55,0.8274
E00014266,U00779,long_term,couple_getaway,S_U00779_001,1297742139176234221,open_listing,2025-12-17 19:31:45,127.69,1.0,0.242,0.242,0.7985
E00014267,U00779,long_term,couple_getaway,S_U00779_001,737107653405489600,open_listing,2025-12-26 13:03:31,118.96,1.0,0.2667,0.2667,0.7804
E00014268,U00779,long_term,couple_getaway,S_U00779_001,46419648,check_amenities,2025-11-29 14:04:15,145.91,3.0,0.1976,0.5929,0.8943
E00014269,U00779,long_term,couple_getaway,S_U00779_001,1217259042312623212,open_listing,2025-11-18 00:08:51,157.49,1.0,0.1738,0.1738,0.5308
E00014270,U00779,long_term,couple_getaway,S_U00779_001,1330996717247111991,view_images,2025-06-13 13:58:54,314.92,3.0,0.0302,0.0907,0.7168
E00014271,U00779,long_term,couple_getaway,S_U00779_001,49207226,view_images,2025-12-11 19:42:31,133.68,3.0,0.2264,0.6793,0.6277
E00014272,U00779,long_term,couple_getaway,S_U00779_001,579473667802438315,impression,2026-03-12 19:22:11,42.69,0.2,0.6223,0.1245,0.4073
E00014273,U00780,long_term,couple_getaway,S_U00780_001,28079568,open_listing,2025-07-31 07:34:59,267.18,1.0,0.0514,0.0514,0.6487
E00014274,U00780,long_term,couple_getaway,S_U00780_001,45848062,save_property,2026-03-18 17:02:37,36.79,6.0,0.6645,3.9868,0.7808
E00014275,U00780,long_term,couple_getaway,S_U00780_001,1173658679005626470,save_property,2025-10-31 18:44:00,174.72,6.0,0.1435,0.8611,0.9006
E00014276,U00780,long_term,couple_getaway,S_U00780_001,674133213844343813,open_listing,2025-11-15 07:56:26,160.17,1.0,0.1687,0.1687,0.6361
E00014277,U00780,long_term,couple_getaway,S_U00780_001,45319700,save_property,2025-10-28 13:27:47,177.94,6.0,0.1385,0.8308,0.8039
E00014278,U00780,long_term,couple_getaway,S_U00780_001,50962824,impression,2025-05-17 08:52:04,342.13,0.2,0.0223,0.0045,0.5778
E00014279,U00780,long_term,couple_getaway,S_U00780_001,855859515813320688,impression,2026-03-01 01:09:50,54.45,0.2,0.5461,0.1092,0.5885
E00014280,U00780,long_term,couple_getaway,S_U00780_001,11931851,open_listing,2025-08-31 14:10:51,235.91,1.0,0.0727,0.0727,0.5888
E00014281,U00780,long_term,couple_getaway,S_U00780_001,40511101,open_listing,2025-10-20 15:13:06,185.87,1.0,0.1268,0.1268,0.6976
E00014282,U00780,long_term,couple_getaway,S_U00780_001,8673910,check_location,2025-08-08 14:20:32,258.9,3.0,0.0563,0.169,0.7525
E00014283,U00780,long_term,couple_getaway,S_U00780_001,1228152670041690015,view_images,2025-07-27 17:15:04,270.78,3.0,0.0494,0.1481,0.6466
E00014284,U00780,long_term,couple_getaway,S_U00780_001,1184298278027958023,view_images,2025-12-31 17:16:01,113.78,3.0,0.2825,0.8474,0.7448
E00014285,U00780,long_term,couple_getaway,S_U00780_001,33880461,open_listing,2025-07-26 04:41:53,272.3,1.0,0.0485,0.0485,0.6348
E00014286,U00780,long_term,couple_getaway,S_U00780_001,53631198,save_property,2026-01-16 02:50:07,98.38,6.0,0.3352,2.011,0.8438
E00014287,U00780,long_term,couple_getaway,S_U00780_001,53595315,impression,2026-02-24 00:49:24,59.47,0.2,0.5165,0.1033,0.6302
E00014288,U00780,long_term,couple_getaway,S_U00780_001,1363374197571197922,open_listing,2026-02-27 03:46:02,56.34,1.0,0.5347,0.5347,0.6658
E00014289,U00780,long_term,couple_getaway,S_U00780_001,1408405334926435201,check_amenities,2025-10-17 08:06:54,189.16,3.0,0.1222,0.3667,0.8262
E00014290,U00780,long_term,couple_getaway,S_U00780_001,1161959749406755564,open_listing,2025-06-25 07:39:36,303.18,1.0,0.0344,0.0344,0.6124
E00014291,U00780,long_term,couple_getaway,S_U00780_001,728584676508875922,impression,2025-08-01 07:20:02,266.19,0.2,0.0519,0.0104,0.6436
E00014292,U00780,long_term,couple_getaway,S_U00780_001,31807602,open_listing,2026-03-22 19:06:02,32.7,1.0,0.6953,0.6953,0.8199
E00014293,U00780,long_term,couple_getaway,S_U00780_001,697186306463758684,open_listing,2025-11-12 21:40:50,162.6,1.0,0.1642,0.1642,0.8623
E00014294,U00780,long_term,couple_getaway,S_U00780_001,1111989216958359470,check_amenities,2026-03-21 04:51:36,34.3,3.0,0.6831,2.0494,0.75
E00014295,U00780,long_term,couple_getaway,S_U00780_001,1305364325176483926,impression,2025-05-09 04:12:41,350.32,0.2,0.0204,0.0041,0.4498
E00014296,U00780,long_term,couple_getaway,S_U00780_001,20038668,view_images,2025-09-18 09:11:25,218.12,3.0,0.0886,0.2658,0.8822
E00014297,U00780,long_term,couple_getaway,S_U00780_001,780141074216389981,open_listing,2026-03-20 04:20:45,35.32,1.0,0.6754,0.6754,0.7276
E00014298,U00780,long_term,couple_getaway,S_U00780_001,747560259841294213,contact_host,2026-03-06 10:36:07,49.06,10.0,0.5798,5.7979,0.8285
E00014299,U00780,long_term,couple_getaway,S_U00780_001,1216462484219330523,impression,2025-07-23 18:32:24,274.73,0.2,0.0472,0.0094,0.541
E00014300,U00780,long_term,couple_getaway,S_U00780_001,1300572222397740736,view_images,2025-06-28 11:02:06,300.04,3.0,0.0357,0.107,0.8093
E00014301,U00780,long_term,couple_getaway,S_U00780_001,1057753934603050258,view_images,2026-02-26 08:16:35,57.16,3.0,0.5299,1.5897,0.836
E00014302,U00780,long_term,couple_getaway,S_U00780_001,1298353260582051187,impression,2025-09-05 00:25:55,231.48,0.2,0.0764,0.0153,0.6177
E00014303,U00780,long_term,couple_getaway,S_U00780_001,954004432768152270,check_amenities,2025-10-04 21:34:22,201.6,3.0,0.1065,0.3194,0.6996
E00014304,U00780,long_term,couple_getaway,S_U00780_001,18975743,save_property,2026-03-05 13:05:11,49.95,6.0,0.574,3.4443,0.7957
E00014305,U00780,long_term,couple_getaway,S_U00780_001,1417804555718860843,impression,2026-02-13 01:49:21,70.42,0.2,0.4573,0.0915,0.4611
E00014306,U00780,long_term,couple_getaway,S_U00780_001,816000630804769257,check_amenities,2025-12-17 21:40:31,127.6,3.0,0.2423,0.7268,0.7516
E00014307,U00780,long_term,couple_getaway,S_U00780_001,1237356219669843751,open_listing,2025-09-15 05:50:53,221.26,1.0,0.0856,0.0856,0.5951
E00014308,U00780,long_term,couple_getaway,S_U00780_001,46839753,open_listing,2026-01-28 04:05:00,86.33,1.0,0.3832,0.3832,0.6314
E00014309,U00780,long_term,couple_getaway,S_U00780_001,694552114213223026,contact_host,2025-05-12 00:22:58,347.48,10.0,0.021,0.2105,0.714
E00014310,U00780,long_term,couple_getaway,S_U00780_001,24567368,open_listing,2025-11-18 01:20:47,157.44,1.0,0.1739,0.1739,0.5724
E00014311,U00780,long_term,couple_getaway,S_U00780_001,41412659,save_property,2025-06-29 01:16:27,299.45,6.0,0.0359,0.2154,0.8056
E00014312,U00780,long_term,couple_getaway,S_U00780_001,779451071312827382,check_amenities,2025-09-23 09:13:54,213.12,3.0,0.0937,0.281,0.8661
E00014313,U00780,long_term,couple_getaway,S_U00780_001,837966686136171862,check_location,2025-12-01 14:28:01,143.9,3.0,0.2021,0.6064,0.932
E00014314,U00780,long_term,couple_getaway,S_U00780_001,1354298371630529991,check_amenities,2025-05-03 16:53:33,355.8,3.0,0.0192,0.0576,0.7196
E00014315,U00780,long_term,couple_getaway,S_U00780_001,653893565346340280,open_listing,2026-03-17 09:53:54,38.09,1.0,0.655,0.655,0.7177
E00014316,U00780,long_term,couple_getaway,S_U00780_001,1178198721304811907,open_listing,2025-09-28 12:49:12,207.97,1.0,0.0992,0.0992,0.4237
E00014317,U00780,long_term,couple_getaway,S_U00780_001,1171655273380336461,impression,2025-05-17 19:58:41,341.67,0.2,0.0225,0.0045,0.4647
E00014318,U00780,long_term,couple_getaway,S_U00780_001,1066425728116064523,impression,2026-02-18 02:48:30,65.38,0.2,0.4836,0.0967,0.6683
E00014319,U00780,long_term,couple_getaway,S_U00780_001,33478787,check_amenities,2025-07-09 20:51:58,288.63,3.0,0.0405,0.1214,0.8002
E00014320,U00780,long_term,couple_getaway,S_U00780_001,1295387957189619308,open_listing,2025-05-24 06:40:48,335.22,1.0,0.0241,0.0241,0.5246
E00014321,U00780,long_term,couple_getaway,S_U00780_001,48599828,check_location,2025-04-26 13:01:35,362.96,3.0,0.0177,0.0532,0.9854
E00014322,U00780,long_term,couple_getaway,S_U00780_001,1374469495675867841,check_location,2025-11-07 00:37:54,168.47,3.0,0.1538,0.4615,0.5824
E00014323,U00781,long_term,couple_getaway,S_U00781_001,1417826709940360479,impression,2026-03-17 08:35:58,38.14,0.2,0.6546,0.1309,0.3789
E00014324,U00781,long_term,couple_getaway,S_U00781_001,1033075940027678652,view_images,2026-02-28 02:11:32,55.41,3.0,0.5403,1.6209,0.8106
E00014325,U00781,long_term,couple_getaway,S_U00781_001,727028508131041088,check_amenities,2025-11-19 04:34:20,156.31,3.0,0.1761,0.5283,0.8755
E00014326,U00781,long_term,couple_getaway,S_U00781_001,15484595,open_listing,2025-12-12 03:26:23,133.36,1.0,0.2272,0.2272,0.6049
E00014327,U00781,long_term,couple_getaway,S_U00781_001,925951235060634541,check_amenities,2025-10-12 19:11:28,193.7,3.0,0.1162,0.3487,0.6713
E00014328,U00781,long_term,couple_getaway,S_U00781_001,1064349041409162336,open_listing,2026-03-24 04:57:44,31.29,1.0,0.7063,0.7063,0.7009
E00014329,U00781,long_term,couple_getaway,S_U00781_001,746502166943265059,open_listing,2025-12-08 05:28:39,137.27,1.0,0.2176,0.2176,0.4922
E00014330,U00781,long_term,couple_getaway,S_U00781_001,39378640,open_listing,2025-11-17 00:05:59,158.5,1.0,0.1719,0.1719,0.659
